title,nb_avis,notes_moyennes,note_max,note_min,ecart-type,nb_commentaires
Trapenum,8,8.875,10.0,4.0,2.0879116360612584,8
Cocorico,2,6.0,6.0,6.0,0.0,2
Frag,3,8.666666666666666,10.0,6.0,1.8856180831641267,3
Jeu de la grenouille,22,7.363636363636363,10.0,5.0,1.4316377952748753,22
Squint,3,6.333333333333333,8.0,5.0,1.247219128924647,3
Toupie des Indes,6,5.666666666666667,8.0,2.0,2.1343747458109497,6
Chenille de course,3,6.666666666666667,8.0,4.0,1.8856180831641267,3
Fossil,7,5.857142857142857,8.0,4.0,1.5518257844571735,7
Flight Leader,4,9.0,10.0,6.0,1.7320508075688772,4
Dindons & Dragons,63,4.095238095238095,10.0,0.0,2.1581465130713635,63
Top Speed,4,6.0,8.0,4.0,1.4142135623730951,4
Karambolage,2,7.0,8.0,6.0,1.0,2
Pyramidos,11,7.454545454545454,10.0,6.0,1.233150906022776,11
Viva Topo !,63,8.761904761904763,10.0,6.0,1.2435776054476753,63
Bi-litaire,7,6.714285714285714,10.0,2.0,2.4327694808466287,7
Die Siedler von Catan : Troja & Die Grosse Mauer,9,7.333333333333333,10.0,4.0,2.1081851067789197,9
Tac-Tik,16,7.8125,10.0,1.0,2.766286997041341,16
Die Siedler von Catan : Seefahrer - Ergänzung,7,7.285714285714286,10.0,4.0,2.3123448651769496,7
L'Escalier Hanté,104,7.951923076923077,10.0,1.0,1.8881197795095381,104
Le Bal Masqué des Coccinelles,42,8.261904761904763,10.0,4.0,1.6044510084601373,42
Cults Across America,2,5.0,6.0,4.0,1.0,2
Dark Side,1,6.0,6.0,6.0,0.0,1
Squad Leader : Crescendo of Doom,7,7.428571428571429,10.0,4.0,2.0603150145508513,7
Der Grosse Gallier,1,6.0,6.0,6.0,0.0,1
VII Legio,2,9.0,10.0,8.0,1.0,2
Imperial Governor & Strategos,1,8.0,8.0,8.0,0.0,1
Squad Leader : Cross of Iron,7,8.428571428571429,10.0,6.0,1.2936264483053455,7
Illuminati - Crime Lords,1,2.0,2.0,2.0,0.0,1
Hexentanz,5,8.4,10.0,6.0,1.9595917942265424,5
Der Dreizehnte Holz Wurm,4,8.0,8.0,8.0,0.0,4
König der Elfen,17,6.294117647058823,10.0,2.0,2.2690942967042247,17
Panzer Grenadier : Heroes of the Soviet Union,1,6.0,6.0,6.0,0.0,1
Hallo Dachs !,4,7.5,10.0,6.0,1.6583123951777,4
Gunslinger,1,8.0,8.0,8.0,0.0,1
BattleCars : BattleBikes,3,8.0,10.0,6.0,1.632993161855452,3
Grabsch,3,5.0,6.0,4.0,0.816496580927726,3
Hell's Highway,1,6.0,6.0,6.0,0.0,1
Power Play,3,5.333333333333333,6.0,4.0,0.9428090415820634,3
Pool position,1,4.0,4.0,4.0,0.0,1
Hamsterbacke,3,8.666666666666666,10.0,6.0,1.8856180831641267,3
After the Holocaust,2,9.0,10.0,8.0,1.0,2
Sillage,48,3.5833333333333335,10.0,0.0,2.0699570580623705,48
Lunar Lockout,7,7.285714285714286,8.0,6.0,0.880630571852711,7
RailRoad Dice,10,6.5,10.0,1.0,2.6172504656604803,10
Dschungel,3,6.0,8.0,4.0,1.632993161855452,3
Ballast,10,5.6,8.0,4.0,1.2806248474865698,10
Last Minute,3,5.333333333333333,8.0,4.0,1.8856180831641267,3
Mystery Rummy #3 : Jekyll & Hyde,9,7.333333333333333,10.0,4.0,1.632993161855452,9
Yin Yang,1,6.0,6.0,6.0,0.0,1
Diceland,8,5.25,8.0,2.0,2.222048604328897,8
Grass,10,6.1,10.0,2.0,3.047950130825634,10
Wat'n Dat,9,8.666666666666666,10.0,6.0,1.3333333333333333,9
"CD Hunter, à la Conquête du Temple du Pouvoir",7,5.142857142857143,8.0,4.0,1.4568627181693672,7
Mystery Rummy #2:  Murders in the Rue Morgue,7,8.571428571428571,10.0,6.0,1.3997084244475304,7
Le Jeu des Cancres,21,7.0,10.0,4.0,1.7994708216848747,21
Mystery Rummy #1 : Jack the Ripper,12,9.0,10.0,8.0,1.0,12
The Lord of the Ring - Tradeable Miniatures Game,8,7.0,10.0,2.0,2.449489742783178,8
Armada,77,5.454545454545454,10.0,1.0,2.259441687992938,77
Banco sur le Pétrole,3,4.666666666666667,6.0,4.0,0.9428090415820634,3
Le Grimoire des Illusions,4,4.0,6.0,2.0,2.0,4
Hong Kong,2,5.0,6.0,4.0,1.0,2
Safari Malin,11,6.363636363636363,8.0,6.0,0.7713892158398699,11
Mai 68,3,6.666666666666667,8.0,4.0,1.8856180831641267,3
Anti-Gang,19,7.631578947368421,10.0,4.0,1.7535085525218612,19
Castel Cartes,3,3.3333333333333335,4.0,2.0,0.9428090415820634,3
Jump!,3,8.0,10.0,4.0,2.8284271247461903,3
La Vie est une Jungle,14,5.142857142857143,8.0,0.0,2.5872528966106905,14
Yu-Gi-Oh! Dungeondice Monsters,2,8.0,8.0,8.0,0.0,2
Europa Universalis,15,7.666666666666667,10.0,2.0,2.4675674031095665,15
Citizen News,2,5.0,6.0,4.0,1.0,2
Les Crabouiltous,5,3.2,6.0,2.0,1.6,5
Kunterbunt,8,8.0,10.0,6.0,1.4142135623730951,8
Breakthru,1,10.0,10.0,10.0,0.0,1
Objectif Catane,70,7.4,10.0,2.0,2.120646801601544,70
Bataille de la Marne 1914,6,4.833333333333333,7.0,2.0,1.7716909687891083,6
Big Boss,2,10.0,10.0,10.0,0.0,2
Advanced Squad Leader,23,8.869565217391305,10.0,4.0,1.7767666731915257,23
Zombies!!! 3 : Mall Walkers,17,7.294117647058823,10.0,4.0,1.3618631650341442,17
Gare au Dragon,8,6.25,8.0,4.0,1.1989578808281798,8
Zombies!!! 2 : Zombie Corps(e),22,6.5,10.0,2.0,2.481751580857945,22
Titus,1,4.0,4.0,4.0,0.0,1
The Haunting House,10,6.4,8.0,4.0,1.2,10
Olympia 2000,6,6.666666666666667,8.0,2.0,2.211083193570267,6
Tile Chess,1,6.0,6.0,6.0,0.0,1
Thrill,3,6.0,8.0,4.0,1.632993161855452,3
The Big Cheese,2,7.0,8.0,6.0,1.0,2
Pusher,4,8.0,10.0,6.0,1.4142135623730951,4
Knowing me Knowing you,14,6.142857142857143,10.0,2.0,2.065261756400137,14
Cart'ouf,2,4.0,4.0,4.0,0.0,2
Palabres,4,5.0,6.0,4.0,1.0,4
The Collector,1,7.0,7.0,7.0,0.0,1
Subulata,4,7.5,8.0,6.0,0.8660254037844386,4
Monopoly - Édition Merveilles du Monde,4,5.0,8.0,2.0,2.23606797749979,4
Shipwrecked,1,6.0,6.0,6.0,0.0,1
Marrakesh,15,6.533333333333333,10.0,2.0,1.9955506062794357,15
The Penguin Ultimatum,2,8.0,8.0,8.0,0.0,2
Streetcar,2,8.0,10.0,6.0,2.0,2
Flea Circus,2,7.0,8.0,6.0,1.0,2
Flat Top,4,8.0,10.0,6.0,2.0,4
Statis Pro Football,2,7.0,8.0,6.0,1.0,2
Rome at War - Fading Legions,1,8.0,8.0,8.0,0.0,1
Squad Leader,21,8.428571428571429,10.0,6.0,1.3299276232160897,21
City,1,6.0,6.0,6.0,0.0,1
Feudal,2,4.5,5.0,4.0,0.5,2
Circus Imperium,9,7.888888888888889,10.0,6.0,1.3698697784375502,9
Sorcerer's Cave,1,8.0,8.0,8.0,0.0,1
Evergreen,1,6.0,6.0,6.0,0.0,1
Choice,2,7.0,8.0,6.0,1.0,2
Enemy in Sight,1,4.0,4.0,4.0,0.0,1
Salve,1,6.0,6.0,6.0,0.0,1
Dungeoneer,9,7.111111111111111,10.0,4.0,2.1314806770278754,9
Texas Glory : 1835-36,1,6.0,6.0,6.0,0.0,1
Ein Arsch Kommt Selten Allein,1,6.0,6.0,6.0,0.0,1
Dragonlance,1,8.0,8.0,8.0,0.0,1
Drahtseilakt,1,6.0,6.0,6.0,0.0,1
Rommel in the Desert,6,9.0,10.0,8.0,1.0,6
Kanaloa,30,7.333333333333333,10.0,2.0,2.086996778999804,30
Fightball - Texas Wildcats vs Cruisers,2,7.0,10.0,4.0,3.0,2
Tombeurs,5,4.0,8.0,2.0,2.1908902300206643,5
Zombies!!! 3.5 : Not Dead Yet !,10,6.2,8.0,2.0,1.6613247725836147,10
Tongiaki,25,7.4,10.0,4.0,1.624807680927192,25
Einer ist Immer der Esel,1,2.0,2.0,2.0,0.0,1
Die Knastbrüder,5,4.8,8.0,4.0,1.6,5
Ohren auf!,2,8.0,8.0,8.0,0.0,2
Les Corsaires,2,4.0,6.0,2.0,2.0,2
Doppelkopf,2,9.5,10.0,9.0,0.5,2
Commissario,4,6.0,8.0,4.0,1.4142135623730951,4
Wreckage,2,6.0,6.0,6.0,0.0,2
Les Colons de Catane : Politique & Intrigues,43,7.953488372093023,10.0,4.0,1.5987420690509029,43
Nouveau Puissance 4,7,6.571428571428571,8.0,4.0,1.3997084244475304,7
Hoppla Lama,4,5.25,6.0,4.0,0.82915619758885,4
R.oc,7,4.714285714285714,8.0,2.0,2.657296462534039,7
Dungeons & Dragons Miniatures (Entry Pack),4,7.0,10.0,6.0,1.7320508075688772,4
Frog Juice,1,2.0,2.0,2.0,0.0,1
Die Brücken von Shangrila,40,8.15,10.0,4.0,1.7542804792848832,40
StreetSoccer,27,6.851851851851852,10.0,3.0,1.8993898377715681,27
For the People,2,8.0,10.0,6.0,2.0,2
Santiago,100,8.57,10.0,4.0,1.7277441940287355,100
Feurio,17,7.411764705882353,10.0,6.0,1.3310245292923248,17
Global Power,1,6.0,6.0,6.0,0.0,1
Anno 1503,6,4.0,6.0,2.0,1.1547005383792515,6
Das Spitzweg Spiel,1,2.0,2.0,2.0,0.0,1
Tape Coco,4,7.0,10.0,4.0,2.23606797749979,4
Die Mauer,12,6.916666666666667,10.0,4.0,2.059867849051379,12
Tutanchamun,8,6.25,8.0,4.0,1.8540496217739157,8
Dicke Kartoffeln,3,8.0,8.0,8.0,0.0,3
Diskwars,9,7.555555555555555,10.0,6.0,1.2570787221094177,9
Dschunke - Das Legespiel,13,6.769230769230769,10.0,4.0,2.005908432370046,13
Xhenor,3,6.0,8.0,2.0,2.8284271247461903,3
Battle Hymn,4,8.5,10.0,8.0,0.8660254037844386,4
La Crique des Pirates,150,6.833333333333333,10.0,1.0,2.1241991955139756,150
Ur 1830 BC,4,6.5,8.0,4.0,1.6583123951777,4
An den Ufern des Nils,2,7.0,8.0,6.0,1.0,2
Toupiroulette,3,6.333333333333333,7.0,6.0,0.4714045207910317,3
...Und Tschüss,2,8.0,10.0,6.0,2.0,2
Trireme,1,9.0,9.0,9.0,0.0,1
Too Many Cooks,1,8.0,8.0,8.0,0.0,1
Age of Steam Expansion #1: England & Ireland,12,9.25,10.0,8.0,0.924211375534118,12
Toutankamon,2,7.0,8.0,6.0,1.0,2
Ballon Rennen,2,7.0,8.0,6.0,1.0,2
1853,2,9.0,10.0,8.0,1.0,2
Asterix -  Das Kartenspiel,2,7.0,8.0,6.0,1.0,2
Igloo Pop,64,7.875,10.0,4.0,1.6153559979150107,64
Air Superiority : Strike,3,8.0,10.0,6.0,1.632993161855452,3
7th Fleet,3,6.0,6.0,6.0,0.0,3
5th Fleet,3,8.0,8.0,8.0,0.0,3
3rd Fleet,1,8.0,8.0,8.0,0.0,1
Patton's Best,2,5.0,6.0,4.0,1.0,2
1776,1,8.0,8.0,8.0,0.0,1
Ninja Burger,4,6.5,8.0,6.0,0.8660254037844386,4
2eme DB - Paris,4,5.5,8.0,4.0,1.6583123951777,4
Mystery Rummy #4 : Al Capone and the Chicago Underworld,5,7.2,10.0,2.0,2.7129319932501073,5
Die Fugger,30,7.866666666666666,10.0,4.0,1.4313940369055924,30
Wo ist Jack the Ripper,1,9.0,9.0,9.0,0.0,1
InterUrban,2,6.0,6.0,6.0,0.0,2
Carcassonne : König & Späher,36,6.111111111111111,10.0,2.0,1.8823415940108237,36
Lupus in Tabula,13,7.384615384615385,10.0,4.0,1.982169034880789,13
China Moon,66,6.484848484848484,10.0,2.0,2.0169165202780297,66
Members Only,4,6.0,8.0,2.0,2.449489742783178,4
Lunar Rails,2,8.0,10.0,6.0,2.0,2
Alexandros,40,7.075,10.0,2.0,1.9670726981990267,40
Kardinal,5,8.0,10.0,6.0,1.2649110640673518,5
Cronberg,5,8.0,8.0,8.0,0.0,5
Hektor und Achill,12,6.0,8.0,4.0,1.4719601443879744,12
Cluedo - Das Kartenspiel,1,8.0,8.0,8.0,0.0,1
Bonobo Beach,6,6.666666666666667,10.0,4.0,1.8856180831641267,6
Roule Cocotte,9,5.666666666666667,7.0,2.0,1.5634719199411433,9
Kathai,1,8.0,8.0,8.0,0.0,1
1870,5,7.0,8.0,5.0,1.2649110640673518,5
Carcassonne - Die Burg,85,7.811764705882353,10.0,2.0,1.8565883806662455,85
Dark Angel : X5 contre Manticore,2,2.0,2.0,2.0,0.0,2
Friends,16,4.0,6.0,0.0,1.8371173070873836,16
1856,4,9.5,10.0,8.0,0.8660254037844386,4
Angel,2,4.0,4.0,4.0,0.0,2
Finale,1,6.0,6.0,6.0,0.0,1
Intuition,7,4.714285714285714,6.0,4.0,0.880630571852711,7
Astérix et la Potion Magique,6,5.666666666666667,8.0,2.0,2.1343747458109497,6
Outdoor Survival,2,7.0,8.0,6.0,1.0,2
Hekla,1,8.0,8.0,8.0,0.0,1
Nobody but us Chickens,6,6.666666666666667,10.0,4.0,2.211083193570267,6
Mutiny,6,6.333333333333333,8.0,4.0,1.3743685418725535,6
Liberty : The American Revolution,2,8.0,8.0,8.0,0.0,2
Das Gold der Maya,1,6.0,6.0,6.0,0.0,1
Warcraft The Board Game,10,6.1,8.0,2.0,2.0223748416156684,10
Bohnanza,150,7.68,10.0,4.0,1.744782698981929,150
Gammarauders,2,5.0,6.0,4.0,1.0,2
Mutabor,3,6.0,8.0,2.0,2.8284271247461903,3
Ideology : The War of Ideas,2,7.0,8.0,6.0,1.0,2
Der Fluch des Pharao,1,2.0,2.0,2.0,0.0,1
El Grande : Grandissimo,1,10.0,10.0,10.0,0.0,1
Tamsk,30,7.533333333333333,10.0,2.0,2.0450482200237294,30
Digging,1,4.0,4.0,4.0,0.0,1
Le Petit Spirou,1,5.0,5.0,5.0,0.0,1
El Grande : Grossinquisitor & Kolonien,6,6.833333333333333,10.0,4.0,2.3392781412697,6
Logistico,10,7.6,10.0,6.0,1.2,10
Kardinal und König : Der Vatikan,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Gin Rami,16,7.5625,10.0,6.0,1.4563975247163805,16
3/6,2,8.0,10.0,6.0,2.0,2
Petits monstres,18,8.277777777777779,10.0,5.0,1.4834477692020764,18
Rette Sich Wer Kann !,7,2.857142857142857,6.0,2.0,1.456862718169367,7
Battle Hymn : Leatherneck,1,4.0,4.0,4.0,0.0,1
Crimson Skies,3,6.0,8.0,4.0,1.632993161855452,3
Mini Inkognito,4,7.0,10.0,4.0,2.23606797749979,4
Holiday A.G.,4,6.5,10.0,4.0,2.179449471770337,4
London's Burning,2,6.0,6.0,6.0,0.0,2
Dîen Bîen Phu,6,3.6666666666666665,6.0,1.0,1.699673171197595,6
Bohnanza : High Bohn,1,4.0,4.0,4.0,0.0,1
Hammer of the Scots,16,8.25,10.0,4.0,1.984313483298443,16
Hispania,1,8.0,8.0,8.0,0.0,1
Goldrush City,1,8.0,8.0,8.0,0.0,1
Geronimo,1,4.0,4.0,4.0,0.0,1
Forum Romanum,5,7.6,10.0,4.0,1.9595917942265424,5
Arena Maximus,7,6.857142857142857,10.0,4.0,1.8070158058105026,7
ASL : Yanks,2,8.0,8.0,8.0,0.0,2
Guerilla,1,4.0,4.0,4.0,0.0,1
Ambush! : Purple Heart,1,8.0,8.0,8.0,0.0,1
Katzenjammer Blues,8,5.875,8.0,2.0,2.1469455046647083,8
Credo,22,4.409090909090909,8.0,2.0,2.0149236599365,22
The HellGame,3,6.666666666666667,10.0,4.0,2.494438257849294,3
Carrier,2,6.5,9.0,4.0,2.5,2
Crash Tackle,6,8.5,10.0,6.0,1.3844373104863459,6
Droids,4,5.0,8.0,2.0,2.23606797749979,4
Civil War,3,8.333333333333334,9.0,8.0,0.4714045207910317,3
Les Colons de Catane : Les Marins de Catane,61,7.590163934426229,10.0,4.0,1.876315269222884,61
La Triple couronne,2,6.0,6.0,6.0,0.0,2
Engrenage,3,4.333333333333333,10.0,1.0,4.0276819911981905,3
1492 Christophe Colomb,4,3.5,6.0,2.0,1.6583123951777,4
Frégate Noire,11,3.4545454545454546,6.0,2.0,1.7248787237282068,11
Des lettres et des mots,1,6.0,6.0,6.0,0.0,1
2nd Fleet,1,8.0,8.0,8.0,0.0,1
Freight Train,4,9.0,10.0,8.0,1.0,4
Tintin ! Qui a enlevé le professeur Tournesol ?,6,6.0,8.0,4.0,1.1547005383792515,6
Le Seigneur des Anneaux Junior,20,5.3,10.0,1.0,2.0999999999999996,20
Les Colons de Catane : Alexandre le Grand & Cheops,11,6.7272727272727275,10.0,4.0,1.9582417480489105,11
Strange Synergy,2,7.0,8.0,6.0,1.0,2
Ehre der Samuraï,15,6.4,10.0,2.0,2.7519689920733725,15
Orcz,3,6.0,8.0,4.0,1.632993161855452,3
Mitternachtsparty,2,5.0,6.0,4.0,1.0,2
Destinations secrètes,19,4.894736842105263,8.0,1.0,1.7135600627473375,19
Ambush! : Move Out!,3,9.333333333333334,10.0,8.0,0.9428090415820634,3
LöwenDynastie,2,7.0,8.0,6.0,1.0,2
Napoleon,4,8.5,10.0,6.0,1.6583123951777,4
Lügenbeutel,1,4.0,4.0,4.0,0.0,1
Quicksand,2,6.0,6.0,6.0,0.0,2
Way Out West,8,7.25,10.0,4.0,2.222048604328897,8
Affenraffen,8,7.0,10.0,6.0,1.4142135623730951,8
Timber  Pisa,1,4.0,4.0,4.0,0.0,1
Blackrock Castle,1,6.0,6.0,6.0,0.0,1
Open Fire,1,8.0,8.0,8.0,0.0,1
WestFront,1,10.0,10.0,10.0,0.0,1
Black Monday,2,3.0,4.0,2.0,1.0,2
Age of Chivalry,1,8.0,8.0,8.0,0.0,1
Bayon,6,5.0,6.0,4.0,1.0,6
1835,2,9.5,10.0,9.0,0.5,2
Wheedle,14,8.5,10.0,7.0,0.9819805060619657,14
"James Bond 007,  Missions spéciales",4,3.0,4.0,2.0,1.0,4
Auction,1,8.0,8.0,8.0,0.0,1
Autoscooter,15,7.4,10.0,4.0,1.9252705437591535,15
Bananas,2,5.0,6.0,4.0,1.0,2
L'échiquier de Machiavel,16,9.375,10.0,6.0,1.165922381636102,16
"Snarps, panique au labo !!!",3,6.0,8.0,4.0,1.632993161855452,3
Auf Achse - Das Kartenspiel,1,4.0,4.0,4.0,0.0,1
Cube Farm,1,4.0,4.0,4.0,0.0,1
De l'Orc pour les braves,65,5.2,10.0,1.0,2.2201871023025888,65
Attack Sub,1,6.0,6.0,6.0,0.0,1
Programmer's Nightmare,1,4.0,4.0,4.0,0.0,1
Kayanak,24,8.041666666666666,10.0,6.0,0.9344858955002417,24
Les Cochons de l'Espace,20,3.2,6.0,2.0,1.4696938456699067,20
Auteuil,3,7.333333333333333,8.0,6.0,0.9428090415820634,3
Duel of Ages,2,7.0,10.0,4.0,3.0,2
Scandinavia,5,8.8,10.0,6.0,1.5999999999999999,5
"Atmosfear, les Émissaires",6,6.166666666666667,8.0,4.0,1.4624940645653537,6
Star Wars,7,5.714285714285714,8.0,4.0,1.2777531299998799,7
Magic the Gathering : Antiquities,6,6.333333333333333,10.0,4.0,1.7950549357115013,6
Hamster Rolle,22,7.863636363636363,10.0,4.0,1.6038435240343045,22
Piratenbillard,8,7.25,10.0,4.0,1.984313483298443,8
Rome,10,7.8,10.0,6.0,1.077032961426901,10
Magic the Gathering : Arabian Nights,7,8.142857142857142,10.0,4.0,2.166535841157586,7
"Cluedo, passeport pour  meurtre",19,6.0,10.0,2.0,2.077447826946374,19
Lang Lebe der König!,1,8.0,8.0,8.0,0.0,1
Vengeance à Chicago,14,6.357142857142857,8.0,6.0,0.7178482586514922,14
PitchCar,150,7.78,10.0,0.0,1.8179475606665165,150
Sequence,22,7.0,10.0,4.0,1.7580981459830651,22
Die Erben Von Hoax,4,4.0,6.0,2.0,1.4142135623730951,4
Nonoss Party !,7,7.714285714285714,10.0,4.0,1.9794866372215738,7
Cinglés des jeux,3,6.666666666666667,10.0,2.0,3.39934634239519,3
Africa 1880,27,6.0,10.0,2.0,2.4343224778007384,27
La Foi et le Glaive,5,8.6,9.0,8.0,0.48989794855663565,5
Dérive,2,7.0,8.0,6.0,1.0,2
L'échappée Infernale,3,7.333333333333333,10.0,4.0,2.494438257849294,3
Memo Street,3,6.0,8.0,4.0,1.632993161855452,3
Age of Napoleon 1805-1815,13,7.846153846153846,10.0,4.0,2.2819072267986655,13
Merkmal,1,8.0,8.0,8.0,0.0,1
"Atmosfear II, Baron samedi, Zombie.",14,4.642857142857143,10.0,2.0,2.3786894007638164,14
"Atmosfear III, Anne De Chantraine, Sorcière",7,5.714285714285714,10.0,4.0,1.979486637221574,7
Phoenix,13,6.0,10.0,4.0,1.9215378456610457,13
Sixmix,3,4.0,8.0,2.0,2.8284271247461903,3
Le Lys et la Cocarde,3,4.666666666666667,6.0,4.0,0.9428090415820634,3
Yom Kippour,3,7.0,8.0,6.0,0.816496580927726,3
Tac Air,1,7.0,7.0,7.0,0.0,1
Falling,4,8.5,10.0,8.0,0.8660254037844386,4
Jockey,8,7.125,10.0,4.0,2.0879116360612584,8
La Course au Large,16,8.125,10.0,4.0,1.5360257159305635,16
Station Manager,6,5.666666666666667,8.0,2.0,1.7950549357115013,6
Quits,6,8.166666666666666,10.0,6.0,1.4624940645653537,6
Mort ou Vif,107,7.429906542056075,10.0,2.0,1.713673157927204,107
New England,16,6.625,8.0,6.0,0.9270248108869579,16
Zoo party,15,6.266666666666667,8.0,2.0,2.0483055327649624,15
Stimmt so !,1,6.0,6.0,6.0,0.0,1
Sans Foi ni Loi,44,6.5227272727272725,10.0,2.0,1.6987781218976234,44
Micro-Mutants,74,7.8108108108108105,10.0,2.0,2.0643412382625193,74
Attribut,2,8.0,8.0,8.0,0.0,2
La vache amoureuse,31,6.032258064516129,10.0,2.0,1.731750391157361,31
Santa Fe Rails,4,8.0,10.0,6.0,1.4142135623730951,4
Dent pour dent,2,6.0,6.0,6.0,0.0,2
Café International,43,6.488372093023256,10.0,4.0,1.7303325802547234,43
Politico,5,7.6,8.0,6.0,0.7999999999999999,5
Monte Carlo Gamble,1,6.0,6.0,6.0,0.0,1
Terra Galactix,11,5.2727272727272725,10.0,2.0,1.9582417480489107,11
Pick Picknick,59,7.576271186440678,10.0,2.0,1.74864005105477,59
Light Speed,10,8.2,10.0,6.0,1.16619037896906,10
Rail Baron,2,7.0,8.0,6.0,1.0,2
Murmel Monster,1,4.0,4.0,4.0,0.0,1
Risk 2210 A.D.,25,7.04,10.0,2.0,2.125652840893827,25
Port Royal,2,6.0,6.0,6.0,0.0,2
Sunda to Sahul,13,7.6923076923076925,10.0,2.0,2.4300875382971254,13
Eiszeit,9,5.555555555555555,8.0,2.0,2.0608041101101566,9
Le Détective Malin,16,8.6875,10.0,8.0,0.9164298936634487,16
Lords of Creation,3,6.0,6.0,6.0,0.0,3
Magna Grecia,24,8.25,10.0,2.0,2.25924028528766,24
"Chill, le manoir des ténèbres",5,4.8,8.0,2.0,2.4819347291981715,5
l'Encanteur,7,7.428571428571429,10.0,4.0,1.761261143705422,7
Phantoms of the Ice,1,8.0,8.0,8.0,0.0,1
Les Dieux Nomades,1,6.0,6.0,6.0,0.0,1
Bosworth Battlefield Chess,1,8.0,8.0,8.0,0.0,1
Espresso,5,10.0,10.0,10.0,0.0,5
Dino,1,4.0,4.0,4.0,0.0,1
Coup d'Etat,1,6.0,6.0,6.0,0.0,1
Duell der Schamanen,1,4.0,4.0,4.0,0.0,1
Canyon,19,7.578947368421052,10.0,4.0,1.6643566632465154,19
Paris Paris,11,6.181818181818182,10.0,2.0,2.4796693994519736,11
Chez Geek 3 : Block Party,2,8.0,10.0,6.0,2.0,2
Chez Geek 2 : Slack Attack,2,8.0,10.0,6.0,2.0,2
Der Schattendieb,4,4.5,6.0,2.0,1.6583123951777,4
Connections,1,4.0,4.0,4.0,0.0,1
Mü & Mehr,2,9.0,10.0,8.0,1.0,2
FrachtExpress,2,4.0,4.0,4.0,0.0,2
Europa Tour,10,6.4,10.0,2.0,2.154065922853802,10
Similarius,10,8.5,10.0,6.0,1.2041594578792296,10
Spiel der Türme,2,8.5,9.0,8.0,0.5,2
Napoleon in Europe,3,5.333333333333333,8.0,2.0,2.494438257849294,3
Pacific War,6,8.5,10.0,8.0,0.7637626158259734,6
Nero,2,3.0,4.0,2.0,1.0,2
Quest for the DragonLords,3,7.0,10.0,4.0,2.449489742783178,3
Wigwam,1,4.0,4.0,4.0,0.0,1
"Edel, Stein & Reich",56,7.839285714285714,10.0,4.0,1.5558275899970144,56
Paternoster,4,6.75,8.0,6.0,0.82915619758885,4
Cacofolie,28,7.142857142857143,10.0,4.0,1.2737538928662147,28
X-plus,17,6.764705882352941,10.0,4.0,1.5157763207911912,17
Take Five,2,6.0,6.0,6.0,0.0,2
Gulogulo,38,7.842105263157895,10.0,4.0,1.6940502041506404,38
La Courte Paille !,29,4.344827586206897,10.0,1.0,2.0557046290743286,29
Pfusch,6,7.666666666666667,8.0,6.0,0.7453559924999298,6
Jeu du labyrinthe,5,7.8,10.0,5.0,1.6,5
Star Wars - Epic Duels,40,8.35,10.0,4.0,1.6665833312498959,40
Neolithibum,13,7.230769230769231,10.0,6.0,1.2498520622516862,13
Baker Street,22,5.909090909090909,10.0,2.0,1.6489415588379144,22
Avalon,10,5.4,8.0,2.0,2.2,10
Burp,3,6.0,8.0,4.0,1.632993161855452,3
Kurier des Zaren,4,5.5,8.0,4.0,1.6583123951777,4
Viva Pamplona,10,8.6,10.0,6.0,1.5620499351813308,10
I Ching,17,7.705882352941177,10.0,4.0,1.807328411263202,17
Capt'n Clever,11,6.363636363636363,8.0,4.0,1.4316377952748747,11
Frank's Zoo,20,8.4,10.0,4.0,1.7435595774162693,20
Schicki Micki,28,7.285714285714286,10.0,2.0,2.461955419944869,28
Crazy Tox,2,3.0,4.0,2.0,1.0,2
Titicaca,2,7.0,8.0,6.0,1.0,2
Zauber Cocktail,10,6.6,10.0,4.0,1.8,10
Comme des Mouches,104,6.048076923076923,10.0,2.0,1.9383766388611996,104
Richard Cœur de Lion,150,8.42,10.0,2.0,1.800999722376436,150
Le jeu du parrain,2,1.5,2.0,1.0,0.5,2
Formule Dé : Circuit 10 ème Anniversaire,8,7.25,10.0,4.0,1.713913650100261,8
Flinke Flosse,2,9.0,10.0,8.0,1.0,2
Medieval,2,6.0,6.0,6.0,0.0,2
Dots,3,6.666666666666667,10.0,4.0,2.494438257849294,3
Lucky Loop,12,4.666666666666667,10.0,2.0,2.0548046676563256,12
Aztec,4,7.25,10.0,4.0,2.165063509461097,4
Samouraï et Katana,33,5.151515151515151,10.0,2.0,2.5716544859729846,33
le 10 000,13,7.153846153846154,10.0,0.0,2.4129826371320187,13
Ausgebremst,4,8.5,10.0,6.0,1.6583123951777,4
Sid Meier's Civilization : The Boardgame,30,6.3,10.0,2.0,2.4919871588754225,30
Cubus,1,8.0,8.0,8.0,0.0,1
War! Age of Imperialism,3,5.333333333333333,8.0,2.0,2.494438257849294,3
Freeloader,1,8.0,8.0,8.0,0.0,1
Das Prestel Architekturspiel,4,6.0,8.0,2.0,2.449489742783178,4
Vampo,2,5.5,6.0,5.0,0.5,2
Tom Tube,8,7.125,10.0,6.0,1.3635890143294642,8
Xe queo !,46,6.8478260869565215,10.0,2.0,1.8992835182767553,46
Avis de Tempête,9,5.333333333333333,8.0,2.0,2.309401076758503,9
Zen l'initié,6,8.833333333333334,10.0,8.0,0.8975274678557508,6
